selling_price,year,km_driven,mileage,engine,max_power,age,make,model,Individual,Trustmark Dealer,Diesel,Electric,LPG,Petrol,Manual,X5,X.5
5.25,2019,60000,21.21,1197,81.8,4,MARUTI,SWIFT DZIRE LXI 1.2,1,0,0,0,0,1,1,1,0
2.35,2011,40181,18.6,1199,79.4,12,CHEVROLET,BEAT LS,0,0,0,0,0,1,1,1,0
1.8,2012,60000,15.42,1405,70,11,TATA,VENTURE EX 7 STR CAPTAIN SEATS,1,0,1,0,0,0,1,0,1
5.3,2015,80000,23.9,1582,126.2,8,HYUNDAI,VERNA 1.6 CRDI SX,1,0,1,0,0,0,1,1,0
2.05,2013,90000,17.21,1493,100,10,MAHINDRA,QUANTO C8,1,0,1,0,0,0,1,0,1
8.15,2016,30000,23.65,1248,88.5,7,MARUTI,SX4 S CROSS DDIS 200 DELTA,0,0,1,0,0,0,1,1,0
1.69,2012,49754,20,1399,68,11,FORD,FIGO DIESEL LXI,0,0,1,0,0,0,1,1,0
3.15,2014,34540,19.02,1198,67.05,9,DATSUN,GO T,0,0,0,0,0,1,1,1,0
16,2009,90000,15.97,2993,258,14,BMW,X5 XDRIVE 30D DESIGN PURE EXPERIENCE 7 SEATER,0,0,1,0,0,0,0,0,1
2.7,2013,70000,26.6,998,58.16,10,MARUTI,WAGON R LXI CNG,1,0,0,0,0,0,1,1,0
5.75,2014,60000,15.96,2523,63,9,MAHINDRA,BOLERO 2011-2019 DI - AC BS III,1,0,1,0,0,0,1,0,1
6.25,2018,39000,21.21,1197,81.8,5,MARUTI,SWIFT AMT ZXI PLUS,0,0,0,0,0,1,0,1,0
2.99,2013,48000,25.8,1498,98.6,10,HONDA,AMAZE S I-DTECH,0,0,1,0,0,0,1,1,0
4.5,2018,9000,25.17,799,53.3,5,RENAULT,KWID RXT,0,0,0,0,0,1,1,1,0
10.5,2019,30000,23.7,1493,98.6,4,HYUNDAI,VENUE SX OPT DIESEL,0,0,1,0,0,0,1,1,0
2.6,2015,70000,19.81,1086,68.05,8,HYUNDAI,I10 ERA,1,0,0,0,0,1,1,1,0
6.1,2017,70000,24.3,1248,88.5,6,MARUTI,VITARA BREZZA LDI OPTION,1,0,1,0,0,0,1,1,0
3.3,2018,7000,24.04,999,67,5,RENAULT,KWID AMT,0,0,0,0,0,1,0,1,0
1.02,2007,110000,17.3,1061,57.5,16,MARUTI,WAGON R LXI DUO BSIII,1,0,0,0,1,0,1,1,0
2.5,2013,50000,21.1,814,55.2,10,HYUNDAI,EON D LITE PLUS,1,0,0,0,0,1,1,1,0
1.9,2011,32500,23.03,1396,69,12,TATA,INDIGO ELS BS IV,1,0,1,0,0,0,1,1,0
20.9025,2017,30000,17.9,2143,136,6,MERCEDES-BENZ,GLA CLASS 200 D SPORT,0,0,1,0,0,0,0,1,0
7.5,2013,277000,12.99,2494,100.6,10,TOYOTA,INNOVA 2.5 G (DIESEL) 7 SEATER,1,0,1,0,0,0,1,0,1
5.45,2018,14000,19.69,1198,67.04,5,NISSAN,MICRA ACTIVE XV,0,0,0,0,0,1,1,1,0
4.75,2016,96330,25.32,1198,77,7,MAHINDRA,KUV 100 MFALCON D75 K4 PLUS,0,0,1,0,0,0,1,0,1
4.25,2013,75823,19.1,1197,85.8,10,MARUTI,SWIFT DZIRE VXI,0,0,0,0,0,1,1,1,0
2.25,2012,28000,20.92,998,67.1,11,MARUTI,ALTO K10 LXI,0,0,0,0,0,1,1,1,0
6,2014,210000,12.99,2494,100.57,9,TOYOTA,INNOVA 2.5 EV DIESEL PS 7 SEATER BSIII,1,0,1,0,0,0,1,0,1
7.5,2017,24024,17.8,1497,117.3,6,HONDA,CITY I VTEC VX,0,0,0,0,0,1,1,1,0
2.1,2012,55000,22.07,1199,73.9,11,VOLKSWAGEN,POLO DIESEL HIGHLINE 1.2L,0,0,1,0,0,0,1,1,0
5.25,2009,120000,13.6,2523,63,14,MAHINDRA,BOLERO SLX 2WD BSIII,1,0,1,0,0,0,1,0,1
2.65,2017,18000,23.01,999,67,6,RENAULT,KWID 1.0 RXL,0,0,0,0,0,1,1,1,0
3,2016,40000,20.51,998,67.04,7,MARUTI,WAGON R VXI,1,0,0,0,0,1,1,1,0
3,2009,150000,13.58,2499,72.4,14,CHEVROLET,TAVERA NEO 3 10 SEATS BSIII,1,0,1,0,0,0,1,0,1
6.5,2015,75000,26,1498,98.6,8,HONDA,CITY I DTEC S,0,0,1,0,0,0,1,1,0
3,2012,80000,21.9,1396,88.76,11,HYUNDAI,I20 SPORTZ 1.4 CRDI,1,0,1,0,0,0,1,1,0
4,2021,30000,18.15,1198,82,2,MAHINDRA,KUV 100 G80 K2 PLUS 6 STR,1,0,0,0,0,1,1,0,1
6.6,2013,90000,20.77,1248,88.8,10,MARUTI,ERTIGA ZDI,1,0,1,0,0,0,1,0,1
1.3,2009,46500,19.7,796,46.3,14,MARUTI,ALTO LXI BSIII,1,0,0,0,0,1,1,1,0
5,2015,36908,28.4,1248,74.02,8,MARUTI,SWIFT DZIRE VDI,0,0,1,0,0,0,1,1,0
6.2,2015,60000,26.59,1248,74,8,MARUTI,SWIFT DZIRE VDI,1,0,1,0,0,0,1,1,0
8.9,2017,22000,25.5,1498,98.6,6,HONDA,WR-V I-DTEC VX,0,0,1,0,0,0,1,1,0
2.72,2013,193000,20.54,1598,103.6,10,VOLKSWAGEN,VENTO DIESEL HIGHLINE,1,0,1,0,0,0,1,1,0
6.5,2016,20000,22.54,1396,88.73,7,HYUNDAI,I20 ASTA 1.4 CRDI,1,0,1,0,0,0,1,1,0
2.3,2011,68524,16.95,1498,97.7,12,NISSAN,SUNNY XL,0,0,0,0,0,1,1,1,0
3.4,2018,20000,23.95,998,67.05,5,MARUTI,ALTO K10 VXI,1,0,0,0,0,1,1,1,0
2,2012,70000,14.7,1150,76,11,CHEVROLET,AVEO U-VA 1.2 LT WO ABS AIRBAG,1,0,0,0,0,1,1,1,0
2.7,2016,25500,23.01,999,67,7,RENAULT,KWID 1.0,1,0,0,0,0,1,1,1,0
9.8,2019,15000,17.3,1497,121,4,MAHINDRA,MARAZZO M2 BSIV,1,0,1,0,0,0,1,0,1
7.5,2017,90000,15.96,2523,63,6,MAHINDRA,BOLERO 2011-2019 PLUS NON AC BSIV PS,1,0,1,0,0,0,1,0,1
9.7,2017,50000,15.4,1997,120,6,MAHINDRA,SCORPIO 1.99 S6 PLUS,1,0,1,0,0,0,1,0,1
10.85,2015,70765,16,2179,140,8,MAHINDRA,XUV500 W10 2WD,0,0,1,0,0,0,1,0,1
2.5,2009,50000,21.1,1197,85.8,14,MARUTI,RITZ VXI,1,0,0,0,0,1,1,1,0
3.25,2009,56000,17.5,1298,85.8,14,MARUTI,SWIFT DZIRE VXI,0,0,0,0,0,1,1,1,0
2.8,2011,40000,16.6,1197,85,12,MARUTI,SWIFT VXI WITH ABS,1,0,0,0,0,1,1,1,0
7.5,2015,120000,20.77,1248,88.8,8,MARUTI,ERTIGA ZDI,1,0,1,0,0,0,1,0,1
1.5,2010,80000,18.9,1061,67,13,MARUTI,WAGON R LXI MINOR,1,0,0,0,0,1,1,1,0
7.25,2013,70000,15.1,2179,140,10,MAHINDRA,XUV500 W8 AWD,1,0,1,0,0,0,1,0,1
4.9,2011,105000,17.5,1476.327401,5,12,SKODA,LAURA 1.8 TSI AMBITION,0,0,0,0,0,1,1,1,0
4.86,2015,20000,18.6,1197,81.83,8,HYUNDAI,I20 MAGNA 1.2,1,0,0,0,0,1,1,1,0
1.1,2004,35000,14.2,1597,92,19,FORD,IKON 1.6 NXT,1,0,0,0,0,1,1,1,0
3,2015,36000,18.2,1199,82.4,8,CHEVROLET,SAIL 1.2 BASE,1,0,0,0,0,1,1,1,0
9.5,2019,26000,17.01,1591,121.3,4,HYUNDAI,VERNA 1.6 SX VTVT,0,0,0,0,0,1,1,1,0
4.75,2018,62728,18.9,1197,81.86,5,HYUNDAI,GRAND I10 1.2 KAPPA SPORTZ BSIV,1,0,0,0,0,1,1,1,0
0.75,2005,40000,18.9,998,67.1,18,MARUTI,WAGON R LXI,1,0,0,0,0,1,1,1,0
3.8,2016,80000,25.32,1198,77,7,MAHINDRA,KUV 100 MFALCON D75 K8,1,0,1,0,0,0,1,0,1
6.4,2016,61000,15.04,1598,103.2,7,VOLKSWAGEN,VENTO 1.6 HIGHLINE,0,0,0,0,0,1,1,1,0
6.8,2019,3400,20.14,1197,81.86,4,HYUNDAI,XCENT 1.2 VTVT SX,1,0,0,0,0,1,1,1,0
5,2016,120000,26.59,1248,74,7,MARUTI,SWIFT DZIRE VDI,1,0,1,0,0,0,1,1,0
2.5,2012,95278,17.8,1399,68,11,FORD,FIESTA 1.4 DURATORQ ZXI,0,0,1,0,0,0,1,1,0
6.5,2018,20000,18.6,1197,81.83,5,HYUNDAI,I20 1.2 SPOTZ,1,0,0,0,0,1,1,1,0
4,2013,47000,16.8,1497,116.3,10,HONDA,CITY V MT,0,0,0,0,0,1,1,1,0
1.79,2011,39568,15.6,1196,70,12,FORD,FIGO PETROL EXI,0,0,0,0,0,1,1,1,0
3.15,2015,48429,20.36,1197,78.9,8,HYUNDAI,I10 MAGNA,0,0,0,0,0,1,1,1,0
8,2013,50000,14,2179,138.1,10,TATA,SAFARI STORME VX,1,0,1,0,0,0,1,0,1
4,2007,100000,14.4,1396,65,16,TATA,INDIGO GLX,1,0,0,0,0,1,1,1,0
8,2015,110000,19.67,1582,126.2,8,HYUNDAI,CRETA 1.6 CRDI SX OPTION,1,0,1,0,0,0,1,1,0
5.5,2016,47000,18.1,1199,88.7,7,HONDA,AMAZE S CVT I-VTEC,0,0,0,0,0,1,0,1,0
6.5,2016,50000,16.5,1493,70,7,MAHINDRA,BOLERO POWER PLUS ZLX,1,0,1,0,0,0,1,0,1
1.83,2010,50000,17,1405,71,13,TATA,INDICA VISTA TERRA 1.4 TDI,1,0,1,0,0,0,1,1,0
5,2018,32099,17.8,1248,75,5,MARUTI,SWIFT LDI BSIV,0,0,1,0,0,0,1,1,0
1.9,2013,91737,25.44,936,57.6,10,CHEVROLET,BEAT DIESEL LT,0,0,1,0,0,0,1,1,0
4.95,2013,45000,22.32,1582,126.32,10,HYUNDAI,VERNA 1.6 SX,1,0,1,0,0,0,1,1,0
4.9,2015,58000,20.45,1461,83.8,8,RENAULT,DUSTER 85PS DIESEL RXE,0,0,1,0,0,0,1,1,0
5.5,2013,50000,11.57,2179,138.1,10,TATA,SAFARI 2005-2017 DICOR 2.2 EX 4X2,1,0,1,0,0,0,1,0,1
6.5,2018,35000,22.54,1396,88.73,5,HYUNDAI,I20 1.4 SPORTZ,1,0,1,0,0,0,1,1,0
7.76,2017,58000,21.04,1461,83.8,6,RENAULT,LODGY 85PS RXL,1,0,1,0,0,0,1,0,1
6.35,2017,30000,18.6,1197,81.83,6,HYUNDAI,I20 1.2 ASTA OPTION,1,0,0,0,0,1,1,1,0
3,2016,20000,25.17,799,53.3,7,RENAULT,KWID RXT,1,0,0,0,0,1,1,1,0
3.8,2018,70000,26.6,998,58.16,5,MARUTI,WAGON R LXI CNG,1,0,0,0,0,0,1,1,0
6.75,2019,4104,21.4,1197,83.1,4,MARUTI,BALENO ZETA 1.2,0,0,0,0,0,1,1,1,0
9,2017,60000,21.38,1396,88.7,6,HYUNDAI,CRETA 1.4 CRDI BASE,1,0,1,0,0,0,1,1,0
7.5,2013,119970,12.99,2494,100,10,TOYOTA,INNOVA 2.5 VX (DIESEL) 8 SEATER BS IV,1,0,1,0,0,0,1,0,1
12.99,2012,73000,14.74,2993,270.9,11,JAGUAR,XF DIESEL,0,0,1,0,0,0,0,1,0
1.1,2003,68800,16.8,796,34.2,20,MARUTI,OMNI E 8 STR STD,0,0,0,0,0,1,1,0,1
3.91,2017,15000,18.2,1199,82.5,6,CHEVROLET,SAIL HATCHBACK 1.2,1,0,0,0,0,1,1,1,0
12.7,2017,48030,25.6,1498,97.9,6,HONDA,CITY I-DTEC ZX,0,0,1,0,0,0,1,1,0
4.5,2014,120000,15.4,2179,120,9,MAHINDRA,SCORPIO VLX SE BSIV,1,0,1,0,0,0,1,0,1
7.9,2010,92000,16,2400,215,13,VOLVO,S 80 D5,0,0,1,0,0,0,0,1,0
2.45,2011,65000,25,1197,82,12,HYUNDAI,GRAND I10 ERA CNG,0,0,0,0,0,0,1,1,0
1.7,2010,111500,21.1,1197,85.8,13,MARUTI,RITZ VXI,1,0,0,0,0,1,1,1,0
9.25,2016,45000,21.38,1396,88.7,7,HYUNDAI,CRETA 1.4 CRDI S PLUS,0,0,1,0,0,0,1,1,0
14.5,2018,58000,13.68,2393,147.8,5,TOYOTA,INNOVA CRYSTA 2016-2020 2.4 GX MT 8S BSIV,0,0,1,0,0,0,1,0,1
9.5,2018,28000,18.1,1496,105.94,5,TOYOTA,YARIS G CVT,0,0,0,0,0,1,0,1,0
2.75,2018,25000,24.7,796,47.3,5,MARUTI,ALTO 800 LXI,1,0,0,0,0,1,1,1,0
8.2,2018,11000,15.5,1198,86.7,5,HONDA,AMAZE VX AT I-VTECH,0,0,0,0,0,1,0,1,0
5.25,2013,7979,16.8,1497,116.4,10,HONDA,CITY S,0,0,0,0,0,1,1,1,0
4,2018,14500,23.1,998,67.04,5,MARUTI,CELERIO ZXI MT BSIV,1,0,0,0,0,1,1,1,0
2.5,2011,100000,23.57,1396,70,12,TATA,INDIGO CR4,1,0,1,0,0,0,1,1,0
3,2017,25000,25.17,799,53.3,6,RENAULT,KWID RXT,1,0,0,0,0,1,1,1,0
4.25,2014,73000,28.4,1248,74,9,MARUTI,SWIFT DDIS VDI,0,0,1,0,0,0,1,1,0
5.49,2016,39000,28.09,1248,88.5,7,MARUTI,CIAZ ZDI PLUS SHVS,0,0,1,0,0,0,1,1,0
7,2012,99099,12.8,2494,102,11,TOYOTA,INNOVA 2.5 GX 8 STR BSIV,0,0,1,0,0,0,1,0,1
4.6,2015,25000,20.85,1197,83.14,8,MARUTI,SWIFT DZIRE VXI,1,0,0,0,0,1,1,1,0
7.3,2018,100000,28.4,1248,74.02,5,MARUTI,SWIFT DZIRE AMT ZDI PLUS,1,0,1,0,0,0,0,1,0
2.5,2014,52000,21.1,814,55.2,9,HYUNDAI,EON MAGNA PLUS,0,0,0,0,0,1,1,1,0
4.5,2015,44000,25.8,1498,98.6,8,HONDA,AMAZE S I-DTECH,1,0,1,0,0,0,1,1,0
3.99,2011,51000,19.33,1968,138.1,12,VOLKSWAGEN,JETTA 2.0L TDI COMFORTLINE,0,0,1,0,0,0,1,1,0
1.5,2011,40000,20,1399,68,12,FORD,FIGO DIESEL TITANIUM,1,0,1,0,0,0,1,1,0
3.49,2014,31993,20.14,1498,88.8,9,VOLKSWAGEN,POLO 1.5 TDI HIGHLINE,0,0,1,0,0,0,1,1,0
4.8,2015,20000,18.6,1197,81.83,8,HYUNDAI,I20 MAGNA 1.2,1,0,0,0,0,1,1,1,0
3.59,2014,36780,19.1,1197,81.86,9,HYUNDAI,XCENT 1.2 KAPPA S OPTION,0,0,0,0,0,1,1,1,0
2.8,2017,50000,24.7,796,47.3,6,MARUTI,ALTO 800 LXI,1,0,0,0,0,1,1,1,0
2,2008,500000,13.6,2523,63,15,MAHINDRA,BOLERO SLE BSIII,1,0,1,0,0,0,1,0,1
3.5,2014,67232,23.1,998,67.04,9,MARUTI,CELERIO ZXI,0,0,0,0,0,1,1,1,0
6.95,2011,88001,12.8,2494,102,12,TOYOTA,INNOVA 2.5 V DIESEL 8-SEATER,0,0,1,0,0,0,1,0,1
3.19,2016,15000,18.2,1199,82.5,7,CHEVROLET,SAIL HATCHBACK 1.2,1,0,0,0,0,1,1,1,0
5.99,2015,57000,22.32,1582,126.32,8,HYUNDAI,VERNA 1.6 SX CRDI (O),0,0,1,0,0,0,1,1,0
1.75,2007,51012,26.2,998,58.2,16,MARUTI,WAGON R DUO LXI,0,0,0,0,1,0,1,1,0
3.2,2005,149000,14.8,2499,80,18,CHEVROLET,TAVERA B3 LT L1 10 SEATS BSIII,1,0,1,0,0,0,1,0,1
6,2017,140000,18.49,1493,100,6,MAHINDRA,TUV 300 MHAWK100 T8,1,0,1,0,0,0,1,0,1
3.9,2017,15000,18.2,1199,82.5,6,CHEVROLET,SAIL HATCHBACK 1.2,1,0,0,0,0,1,1,1,0
6.5,2018,72500,21.19,1396,88.73,5,HYUNDAI,I20 ACTIVE 1.4 SX,1,0,1,0,0,0,1,1,0
1.45,2009,50000,17.3,1061,57.5,14,MARUTI,WAGON R LXI DUO BSIII,1,0,0,0,1,0,1,1,0
2.5,2011,87000,11.57,2179,138.1,12,TATA,SAFARI 2005-2017 DICOR 2.2 LX 4X2,1,0,1,0,0,0,1,0,1
2.5,2017,30000,24.7,796,47.3,6,MARUTI,ALTO 800 LXI,1,0,0,0,0,1,1,1,0
7.85,2018,80000,21.5,1497,108.5,5,TATA,NEXON 1.5 REVOTORQ XZ PLUS DUAL TONE,1,0,1,0,0,0,1,1,0
1.35,2006,120000,18.1,1493,110,17,HYUNDAI,VERNA CRDI SX ABS,1,0,1,0,0,0,1,1,0
4.6,2016,20000,20.85,1197,83.14,7,MARUTI,SWIFT DZIRE ZXI,1,0,0,0,0,1,1,1,0
9.82,2019,20000,15.4,2523,75,4,MAHINDRA,SCORPIO BSIV,1,0,1,0,0,0,1,0,1
5.25,2016,79000,25.2,1248,74,7,MARUTI,SWIFT VDI BSIV,0,0,1,0,0,0,1,1,0
6.5,2015,50000,20.45,1461,83.8,8,NISSAN,TERRANO GROOVE EDITION,1,0,1,0,0,0,1,1,0
2.7,2011,35000,18.6,1197,85.8,12,MARUTI,SWIFT VXI,1,0,0,0,0,1,1,1,0
8.14,2018,16088,25.5,1498,98.6,5,HONDA,WR-V I-DTEC VX,1,0,1,0,0,0,1,1,0
2.9,2014,46652,20.51,998,67.04,9,MARUTI,WAGON R VXI,0,1,0,0,0,1,1,1,0
4.3,2015,20000,20.51,998,67,8,MARUTI,WAGON R AMT VXI,0,0,0,0,0,1,0,1,0
4,2014,100000,23.4,1248,74,9,MARUTI,SWIFT DZIRE VDI,1,0,1,0,0,0,1,1,0
5.5,2015,71500,15.4,2523,75,8,MAHINDRA,SCORPIO S2 9 SEATER,1,0,1,0,0,0,1,0,1
8.1,2019,24000,21.01,1197,81.8,4,MARUTI,BALENO ZETA,0,0,0,0,0,1,1,1,0
3.6,2018,80000,23.84,1199,84,5,TATA,TIAGO 1.2 REVOTRON XZ,1,0,0,0,0,1,1,1,0
6.75,2018,9248,21.4,1197,83.1,5,MARUTI,BALENO ALPHA AUTOMATIC,0,0,0,0,0,1,0,1,0
6.75,2018,83000,16.5,1493,70,5,MAHINDRA,BOLERO POWER PLUS SLX,1,0,1,0,0,0,1,0,1
2.8,2012,48000,15.5,1586,103.3,11,MARUTI,SX4 VXI BSIV,1,0,0,0,0,1,1,1,0
2.25,2014,120000,18.9,1197,82,9,HYUNDAI,GRAND I10 ERA,1,0,0,0,0,1,1,1,0
3.21,2017,10000,24.7,796,47.3,6,MARUTI,ALTO 800 LXI,1,0,0,0,0,1,1,1,0
4.25,2013,67000,19.01,1461,108.45,10,RENAULT,DUSTER 110PS DIESEL RXZ,0,0,1,0,0,0,1,1,0
14,2018,40000,16,2179,140,5,MAHINDRA,XUV500 AT W6 2WD,1,0,1,0,0,0,0,0,1
5.8,2016,70100,22.54,1396,88.73,7,HYUNDAI,I20 1.4 MAGNA EXECUTIVE,0,0,1,0,0,0,1,1,0
4,2014,65000,19.64,1461,108.45,9,RENAULT,DUSTER 110PS DIESEL RXL EXPLORE,0,0,1,0,0,0,1,1,0
5.75,2017,28000,17,1198,73.75,6,VOLKSWAGEN,AMEO 1.2 MPI COMFORTLINE,0,0,0,0,0,1,1,1,0
5,2007,60000,13.93,2179,138.1,16,TATA,SAFARI 2005-2017 DICOR VX 4X2,1,0,1,0,0,0,1,0,1
3.9,2014,45000,16.78,1496,88.73,9,TOYOTA,ETIOS V,0,0,0,0,0,1,1,1,0
5.5,2015,42000,19.01,1461,108.45,8,RENAULT,DUSTER 110PS DIESEL RXL,0,0,1,0,0,0,1,1,0
2.45,2012,50898,25.44,936,56.3,11,CHEVROLET,BEAT DIESEL PS,0,0,1,0,0,0,1,1,0
5.75,2015,47000,20.85,1197,83.14,8,MARUTI,SWIFT DZIRE ZXI,0,0,0,0,0,1,1,1,0
1.5,2007,110000,17.92,1086,62.1,16,HYUNDAI,SANTRO XING GLS,1,0,0,0,0,1,1,1,0
7.25,2017,78000,24.3,1248,88.5,6,MARUTI,VITARA BREZZA VDI OPTION,1,0,1,0,0,0,1,1,0
3,2016,15000,23.01,999,67,7,RENAULT,KWID 1.0,1,0,0,0,0,1,1,1,0
3.1,2018,50000,24.7,796,47.3,5,MARUTI,ALTO 800 VXI,1,0,0,0,0,1,1,1,0
9.5,2018,25358,21.7,1498,98.96,5,FORD,ECOSPORT 2015-2021 1.5 DIESEL TITANIUM PLUS,0,0,1,0,0,0,1,1,0
8.5,2015,100000,15.4,2179,120,8,MAHINDRA,SCORPIO S10 7 SEATER,1,0,1,0,0,0,1,0,1
5,2018,35000,18.9,1197,81.86,5,HYUNDAI,GRAND I10 1.2 KAPPA SPORTZ OPTION,1,0,0,0,0,1,1,1,0
2,2017,200000,16.8,796,34.2,6,MARUTI,OMNI E MPI STD BS IV,1,0,0,0,0,1,1,0,1
3.95,2016,78000,24,1186,73.97,7,HYUNDAI,GRAND I10 1.2 CRDI MAGNA,0,0,1,0,0,0,1,1,0
2.95,2017,15000,20.63,1198,67,6,DATSUN,GO A EPS,1,0,0,0,0,1,1,1,0
4.8,2014,71000,20.34,1498,103.2,9,VOLKSWAGEN,VENTO 1.5 TDI COMFORTLINE,0,0,1,0,0,0,1,1,0
12,2010,140000,11.5,2982,171,13,TOYOTA,FORTUNER 3.0 DIESEL,1,0,1,0,0,0,1,0,1
4.75,2014,34000,19.87,1461,83.8,9,RENAULT,DUSTER 85PS DIESEL RXL,0,0,1,0,0,0,1,1,0
5.15,2018,80000,25.4,1186,73.97,5,HYUNDAI,XCENT 1.2 CRDI SX,1,0,1,0,0,0,1,1,0
13.3,2018,35000,19.67,1582,126.2,5,HYUNDAI,CRETA 1.6 CRDI SX OPTION,1,0,1,0,0,0,1,1,0
7,2018,5000,21.01,1197,81.8,5,MARUTI,BALENO ZETA,1,0,0,0,0,1,1,1,0
5.7,2017,65000,22.27,1498,108.6,6,VOLKSWAGEN,VENTO 1.5 TDI HIGHLINE,0,0,1,0,0,0,1,1,0
6.5,2015,96000,20.4,1461,108.45,8,RENAULT,FLUENCE E2 D,1,0,1,0,0,0,1,1,0
2.49,2015,35000,21.1,814,55.2,8,HYUNDAI,EON ERA PLUS,0,0,0,0,0,1,1,1,0
5.15,2018,21814,23.84,1199,83.83,5,TATA,TIAGO 2019-2020 XZ,0,0,0,0,0,1,1,1,0
8.7,2018,40000,23,1498,98.96,5,FORD,ECOSPORT 2015-2021 SIGNATURE EDITION DIESEL BSIV,1,0,1,0,0,0,1,1,0
5.5,2015,45000,22.54,1396,88.76,8,HYUNDAI,I20 DIESEL SPORTZ,0,0,1,0,0,0,1,1,0
4.5,2014,56815,19.1,1197,85.8,9,MARUTI,SWIFT DZIRE ZXI,0,0,0,0,0,1,1,1,0
6.65,2015,45000,17.4,1497,117.3,8,HONDA,CITY I VTEC VX OPTION,0,0,0,0,0,1,1,1,0
3,2008,95000,13.6,2523,63,15,MAHINDRA,BOLERO SLX,1,0,1,0,0,0,1,0,1
8.5,2019,25000,23.7,1396,88.76,4,HYUNDAI,VENUE S DIESEL BSIV,1,0,1,0,0,0,1,1,0
2,2009,50000,18.8,1248,90,14,TATA,MANZA AURA QUADRAJET,1,0,1,0,0,0,1,1,0
3.8,2018,66000,22.95,1248,74,5,TATA,ZEST QUADRAJET 1.3 75PS XE,1,0,1,0,0,0,1,1,0
1.3,2008,45000,18.2,998,67.1,15,MARUTI,ZEN ESTILO LXI BSIII,1,0,0,0,0,1,1,1,0
6,2015,15000,26.59,1248,74,8,MARUTI,SWIFT DZIRE VDI OPTIONAL,1,0,1,0,0,0,1,1,0
4,2014,30000,15.4,1997,120,9,MAHINDRA,SCORPIO 1.99 S4 9S,0,0,1,0,0,0,1,0,1
3,2018,65000,18.15,1198,82,5,MAHINDRA,KUV100 NXT G80 K2,1,0,0,0,0,1,1,0,1
2.65,2013,32000,20.36,1197,78.9,10,HYUNDAI,I10 MAGNA,1,0,0,0,0,1,1,1,0
19.99,2015,41000,19.59,1995,184,8,BMW,3 SERIES GT 320D LUXURY LINE,0,0,1,0,0,0,0,1,0
9.5,2018,50000,16.55,2498,105,5,MAHINDRA,THAR CRDE,1,0,1,0,0,0,1,0,1
3,2014,70000,24.4,1120,71.01,9,HYUNDAI,XCENT 1.1 CRDI S OPTION,1,0,1,0,0,0,1,1,0
3.5,2019,10000,25.17,799,53.3,4,RENAULT,KWID RXL,1,0,0,0,0,1,1,1,0
6,2013,163168,15.1,2179,140,10,MAHINDRA,XUV500 W8 2WD,1,0,1,0,0,0,1,0,1
3.8,2013,60000,22.9,1248,74,10,MARUTI,SWIFT VDI,1,0,1,0,0,0,1,1,0
2.25,2010,65000,15,1368,90,13,TATA,MANZA AURA PLUS SAFIRE,0,0,0,0,0,1,1,1,0
14.5,2014,4900,20,2143,136,9,MERCEDES-BENZ,A-CLASS A200 CDI SPORT,0,0,1,0,0,0,0,1,0
7.49,2017,22542,25.5,1498,98.6,6,HONDA,WR-V I-DTEC S,0,0,1,0,0,0,1,1,0
7.5,2019,25000,18.49,1493,100,4,MAHINDRA,TUV 300 T4 PLUS,1,0,1,0,0,0,1,0,1
6,2012,80000,12.05,2179,120,11,MAHINDRA,SCORPIO LX,1,0,1,0,0,0,1,0,1
6.5,2017,42000,25.1,1248,88.5,6,MARUTI,S-CROSS 2017-2020 DELTA DDIS 200 SH,1,0,1,0,0,0,1,1,0
2.1,2011,43785,20.36,1197,78.9,12,HYUNDAI,I10 SPORTZ,0,0,0,0,0,1,1,1,0
3,2015,65000,24,1120,70,8,HYUNDAI,GRAND I10 CRDI ASTA OPTION,0,0,1,0,0,0,1,1,0
9.05,2019,20000,17,1497,121.31,4,FORD,ECOSPORT 2015-2021 1.5 PETROL TITANIUM BSIV,1,0,0,0,0,1,1,1,0
14,2010,41000,9.74,1984,208,13,AUDI,Q5 2.0 TFSI QUATTRO,0,0,0,0,0,1,0,1,0
4.15,2014,133000,20.45,1461,83.8,9,RENAULT,DUSTER 85PS DIESEL RXL PLUS,1,0,1,0,0,0,1,1,0
4.25,2018,10983,21.5,1197,81.8,5,MARUTI,WAGON R VXI 1.2 BSIV,0,0,0,0,0,1,1,1,0
1.25,2011,90000,18.6,1199,79.4,12,CHEVROLET,BEAT LT,1,0,0,0,0,1,1,1,0
11.95,2018,9000,17,1591,121.3,5,HYUNDAI,VERNA VTVT 1.6 SX OPTION,0,0,0,0,0,1,1,1,0
6.2,2016,68000,22.54,1396,88.73,7,HYUNDAI,I20 ASTA 1.4 CRDI,1,0,1,0,0,0,1,1,0
3.89,2015,34125,19.1,1197,82,8,HYUNDAI,XCENT 1.2 KAPPA SX OPTION,0,0,0,0,0,1,1,1,0
2.24,2012,40000,20.92,998,67.1,11,MARUTI,ALTO K10 2010-2014 VXI,1,0,0,0,0,1,1,1,0
2.8,2002,30000,11.96,1298,80,21,MARUTI,GYPSY KING ST BSIII,1,0,0,0,0,1,1,0,1
0.55,2006,45000,21.79,998,67.05,17,MARUTI,WAGON R LXI,0,0,0,0,0,1,1,1,0
5.7,2018,20000,21.4,1197,83.1,5,MARUTI,BALENO DELTA 1.2,1,0,0,0,0,1,1,1,0
1.62,2013,40000,15.37,1196,73,10,MARUTI,EECO 7 SEATER STANDARD BSIV,1,0,0,0,0,1,1,0,1
